timestamp,source_ip,destination_ip,protocol,port,event_type,failed_logins,connections,data_transfer,packet_size,request_frequency,authentication_status,user_account,host,severity_hint,anomaly_hint,scenario_id,bytes,risk_level
2026-09-01 10:53:01,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,4,14841,1355,15,not_applicable,system,workstation-07,High,True,baseline,14841,High
2026-09-01 10:53:48,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,1,4223,1130,2,not_applicable,system,web-01,Low,False,baseline,4223,Low
2026-09-01 10:54:29,192.168.1.50,192.168.1.20,UDP,443,Normal Traffic,0,2,3627,536,6,not_applicable,system,web-01,Low,False,baseline,3627,Low
2026-09-01 10:54:57,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,1,1760,970,2,not_applicable,system,web-01,Low,False,baseline,1760,Low
2026-09-01 10:55:29,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,1,3467,1054,1,not_applicable,system,web-01,Low,False,baseline,3467,Low
2026-09-01 10:56:10,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,11,13048,989,15,not_applicable,system,web-01,High,True,baseline,13048,High
2026-09-01 10:57:02,192.168.1.50,192.168.1.20,UDP,443,Normal Traffic,0,1,2864,526,4,not_applicable,system,web-01,Low,False,baseline,2864,Low
2026-09-01 10:57:55,192.168.1.60,192.168.1.20,UDP,80,Normal Traffic,0,3,3891,631,4,not_applicable,system,web-01,Low,False,baseline,3891,Low
2026-09-01 10:58:24,192.168.1.60,192.168.1.20,TCP,80,Normal Traffic,0,1,2140,225,1,not_applicable,system,web-01,Low,False,baseline,2140,Low
2026-09-01 10:59:06,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,1257,634,3,success,alex.chen,auth-01,Low,False,baseline,1257,Low
2026-09-01 10:59:57,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,1,2351,920,3,not_applicable,system,web-01,Low,False,baseline,2351,Low
2026-09-01 11:00:45,192.168.1.20,192.168.1.20,UDP,443,Normal Traffic,0,1,2102,667,5,not_applicable,system,web-01,Low,False,baseline,2102,Low
2026-09-01 11:01:37,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,5,20386,734,11,not_applicable,system,workstation-07,High,True,baseline,20386,High
2026-09-01 11:01:52,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,1,2972,500,7,not_applicable,system,web-01,Low,False,baseline,2972,Low
2026-09-01 11:02:12,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,3,9963,841,6,not_applicable,system,web-01,Low,False,baseline,9963,Low
2026-09-01 11:02:57,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,3,10641,1137,9,not_applicable,system,web-01,Low,False,baseline,10641,Low
2026-09-01 11:03:10,192.168.1.30,192.168.1.20,TCP,80,Normal Traffic,0,1,2213,581,5,not_applicable,system,web-01,Low,False,baseline,2213,Low
2026-09-01 11:04:02,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,1,2840,565,2,not_applicable,system,web-01,Low,False,baseline,2840,Low
2026-09-01 11:04:38,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,3,1061,578,6,not_applicable,system,web-01,Low,False,baseline,1061,Low
2026-09-01 11:04:56,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,6,14296,1055,21,not_applicable,system,web-01,High,True,baseline,14296,High
2026-09-01 11:05:12,192.168.1.60,192.168.1.20,UDP,80,Normal Traffic,0,2,2741,134,4,not_applicable,system,web-01,Low,False,baseline,2741,Low
2026-09-01 11:06:04,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,2,2709,625,7,not_applicable,system,web-01,Low,False,baseline,2709,Low
2026-09-01 11:06:31,192.168.1.60,192.168.1.20,UDP,80,Normal Traffic,0,1,1371,891,5,not_applicable,system,web-01,Low,False,baseline,1371,Low
2026-09-01 11:07:07,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,4,2173,1028,5,not_applicable,system,web-01,Low,False,baseline,2173,Low
2026-09-01 11:07:57,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,1188,236,5,success,morgan.lee,auth-01,Low,False,baseline,1188,Low
2026-09-01 11:08:38,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,11,10566,719,19,not_applicable,system,web-01,High,True,baseline,10566,High
2026-09-01 11:08:55,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,7,9519,704,19,not_applicable,system,web-01,High,True,baseline,9519,High
2026-09-01 11:09:39,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,8,16160,1119,12,not_applicable,system,workstation-07,High,True,baseline,16160,High
2026-09-01 11:10:16,192.168.1.60,192.168.1.20,UDP,53,Normal Traffic,0,3,2602,605,4,not_applicable,system,web-01,Low,False,baseline,2602,Low
2026-09-01 11:10:34,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,5,10028,539,15,not_applicable,system,web-01,High,True,baseline,10028,High
2026-09-01 11:11:11,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,11,14521,590,18,not_applicable,system,web-01,High,True,baseline,14521,High
2026-09-01 11:11:24,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,4,14219,838,11,not_applicable,system,workstation-07,High,True,baseline,14219,High
2026-09-01 11:11:45,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,607,729,4,success,morgan.lee,auth-01,Low,False,baseline,607,Low
2026-09-01 11:12:00,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,10,9649,951,17,not_applicable,system,web-01,High,True,baseline,9649,High
2026-09-01 11:12:45,192.168.1.20,192.168.1.20,TCP,53,Normal Traffic,0,1,2097,240,5,not_applicable,system,web-01,Low,False,baseline,2097,Low
2026-09-01 11:13:18,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,1,2699,995,5,not_applicable,system,web-01,Low,False,baseline,2699,Low
2026-09-01 11:13:37,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,3,3090,1270,3,not_applicable,system,web-01,Low,False,baseline,3090,Low
2026-09-01 11:14:06,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,6,9415,652,12,not_applicable,system,web-01,High,True,baseline,9415,High
2026-09-01 11:14:22,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,777,435,4,success,alex.chen,auth-01,Low,False,baseline,777,Low
2026-09-01 11:15:12,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,1,2017,243,1,not_applicable,system,web-01,Low,False,baseline,2017,Low
2026-09-01 11:15:40,192.168.1.50,192.168.1.20,UDP,80,Normal Traffic,0,3,1409,693,6,not_applicable,system,web-01,Low,False,baseline,1409,Low
2026-09-01 11:15:50,192.168.1.60,192.168.1.20,TCP,80,Normal Traffic,0,2,411,1053,5,not_applicable,system,web-01,Low,False,baseline,411,Low
2026-09-01 11:16:44,192.168.1.30,192.168.1.20,TCP,443,Data Transfer,0,2,10897,1282,9,not_applicable,system,web-01,Low,False,baseline,10897,Low
2026-09-01 11:17:15,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,1,3639,117,5,not_applicable,system,web-01,Low,False,baseline,3639,Low
2026-09-01 11:17:45,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,941,444,3,success,priya.shah,auth-01,Low,False,baseline,941,Low
2026-09-01 11:18:28,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,4,11895,776,7,not_applicable,system,web-01,Low,False,baseline,11895,Low
2026-09-01 11:18:46,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,10,15017,1096,20,not_applicable,system,web-01,High,True,baseline,15017,High
2026-09-01 11:19:35,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,5,10820,981,15,not_applicable,system,workstation-07,High,True,baseline,10820,High
2026-09-01 11:19:55,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,3,11388,1002,4,not_applicable,system,web-01,Low,False,baseline,11388,Low
2026-09-01 11:20:49,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,2,4154,818,3,not_applicable,system,web-01,Low,False,baseline,4154,Low
2026-09-01 11:21:06,192.168.1.50,192.168.1.20,UDP,443,Normal Traffic,0,3,2193,165,6,not_applicable,system,web-01,Low,False,baseline,2193,Low
2026-09-01 11:21:14,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,1,9398,822,3,not_applicable,system,web-01,Low,False,baseline,9398,Low
2026-09-01 11:22:00,192.168.1.60,192.168.1.20,UDP,443,Normal Traffic,0,3,958,429,5,not_applicable,system,web-01,Low,False,baseline,958,Low
2026-09-01 11:22:54,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,1,1908,1160,4,not_applicable,system,web-01,Low,False,baseline,1908,Low
2026-09-01 11:23:14,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,1484,459,4,success,alex.chen,auth-01,Low,False,baseline,1484,Low
2026-09-01 11:23:58,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,4,7788,964,7,not_applicable,system,web-01,Low,False,baseline,7788,Low
2026-09-01 11:24:45,192.168.1.60,192.168.1.20,UDP,53,Normal Traffic,0,2,2984,499,7,not_applicable,system,web-01,Low,False,baseline,2984,Low
2026-09-01 11:25:34,192.168.1.20,192.168.1.20,TCP,443,Normal Traffic,0,2,3725,990,6,not_applicable,system,web-01,Low,False,baseline,3725,Low
2026-09-01 11:25:46,192.168.1.20,192.168.1.20,TCP,443,Normal Traffic,0,1,2046,360,2,not_applicable,system,web-01,Low,False,baseline,2046,Low
2026-09-01 11:26:02,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,851,461,3,success,morgan.lee,auth-01,Low,False,baseline,851,Low
2026-09-01 11:26:50,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,3,8904,793,9,not_applicable,system,web-01,Low,False,baseline,8904,Low
2026-09-01 11:27:05,192.168.1.30,192.168.1.20,TCP,443,Data Transfer,0,2,4431,1346,2,not_applicable,system,web-01,Low,False,baseline,4431,Low
2026-09-01 11:27:24,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,10,17603,468,16,not_applicable,system,web-01,High,True,baseline,17603,High
2026-09-01 11:27:54,192.168.1.20,192.168.1.20,TCP,53,Normal Traffic,0,2,2479,361,3,not_applicable,system,web-01,Low,False,baseline,2479,Low
2026-09-01 11:28:11,192.168.1.60,192.168.1.20,UDP,80,Normal Traffic,0,3,3291,392,5,not_applicable,system,web-01,Low,False,baseline,3291,Low
2026-09-01 11:28:31,192.168.1.20,192.168.1.20,TCP,53,Normal Traffic,0,1,4735,664,3,not_applicable,system,web-01,Low,False,baseline,4735,Low
2026-09-01 11:29:22,192.168.1.20,192.168.1.20,UDP,80,Normal Traffic,0,2,1502,138,1,not_applicable,system,web-01,Low,False,baseline,1502,Low
2026-09-01 11:29:37,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,2,9829,812,3,not_applicable,system,web-01,Low,False,baseline,9829,Low
2026-09-01 11:30:03,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,4,4481,1293,2,not_applicable,system,web-01,Low,False,baseline,4481,Low
2026-09-01 11:30:21,192.168.1.50,192.168.1.20,UDP,443,Normal Traffic,0,2,1737,208,5,not_applicable,system,web-01,Low,False,baseline,1737,Low
2026-09-01 11:30:54,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,1,3217,1246,3,not_applicable,system,web-01,Low,False,baseline,3217,Low
2026-09-01 11:31:46,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,8,5737,1013,12,not_applicable,system,web-01,High,True,baseline,5737,High
2026-09-01 11:32:18,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,10,7096,924,19,not_applicable,system,web-01,High,True,baseline,7096,High
2026-09-01 11:32:39,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,1,2663,839,4,not_applicable,system,web-01,Low,False,baseline,2663,Low
2026-09-01 11:33:10,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,8,25311,1372,17,not_applicable,system,workstation-07,High,True,baseline,25311,High
2026-09-01 11:33:55,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,7,13813,577,17,not_applicable,system,web-01,High,True,baseline,13813,High
2026-09-01 11:34:40,192.168.1.20,192.168.1.20,UDP,80,Normal Traffic,0,3,337,894,6,not_applicable,system,web-01,Low,False,baseline,337,Low
2026-09-01 11:35:31,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,6,15821,1146,14,not_applicable,system,workstation-07,High,True,baseline,15821,High
2026-09-01 11:36:01,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,4,21142,988,14,not_applicable,system,workstation-07,High,True,baseline,21142,High
2026-09-01 11:36:50,192.168.1.20,192.168.1.20,UDP,443,Normal Traffic,0,2,2099,771,7,not_applicable,system,web-01,Low,False,baseline,2099,Low
2026-09-01 11:37:20,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,6,15012,545,15,not_applicable,system,web-01,High,True,baseline,15012,High
2026-09-01 11:37:39,192.168.1.50,192.168.1.20,UDP,443,Normal Traffic,0,3,4755,126,4,not_applicable,system,web-01,Low,False,baseline,4755,Low
2026-09-01 11:37:57,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,2,7635,1123,5,not_applicable,system,web-01,Low,False,baseline,7635,Low
2026-09-01 11:38:27,192.168.1.20,192.168.1.30,TCP,443,Login Attempt,0,1,783,690,5,success,morgan.lee,auth-01,Low,False,baseline,783,Low
2026-09-01 11:38:36,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,3,539,495,6,not_applicable,system,web-01,Low,False,baseline,539,Low
2026-09-01 11:39:09,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,1353,333,4,success,morgan.lee,auth-01,Low,False,baseline,1353,Low
2026-09-01 11:39:58,192.168.1.30,192.168.1.20,UDP,80,Normal Traffic,0,2,3962,978,2,not_applicable,system,web-01,Low,False,baseline,3962,Low
2026-09-01 11:40:43,192.168.1.20,192.168.1.20,TCP,80,Normal Traffic,0,3,2380,881,1,not_applicable,system,web-01,Low,False,baseline,2380,Low
2026-09-01 11:41:20,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,8,6336,733,11,not_applicable,system,web-01,High,True,baseline,6336,High
2026-09-01 11:41:49,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,2,4015,712,9,not_applicable,system,web-01,Low,False,baseline,4015,Low
2026-09-01 11:42:36,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,2,903,255,2,not_applicable,system,web-01,Low,False,baseline,903,Low
2026-09-01 11:43:29,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,9,26172,932,16,not_applicable,system,workstation-07,High,True,baseline,26172,High
2026-09-01 11:43:44,192.168.1.30,192.168.1.20,TCP,53,Normal Traffic,0,1,864,518,1,not_applicable,system,web-01,Low,False,baseline,864,Low
2026-09-01 11:43:54,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,1,2781,1009,6,not_applicable,system,web-01,Low,False,baseline,2781,Low
2026-09-01 11:44:29,185.220.101.10,192.168.1.20,TCP,3389,Suspicious Connection,0,9,10321,1017,14,not_applicable,system,web-01,High,True,baseline,10321,High
2026-09-01 11:45:07,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,1432,627,3,success,priya.shah,auth-01,Low,False,baseline,1432,Low
2026-09-01 11:45:48,192.168.1.30,192.168.1.20,TCP,53,Normal Traffic,0,1,2277,976,6,not_applicable,system,web-01,Low,False,baseline,2277,Low
2026-09-01 11:46:08,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,3,4257,857,3,not_applicable,system,web-01,Low,False,baseline,4257,Low
2026-09-01 11:47:00,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,4,10814,754,9,not_applicable,system,web-01,Low,False,baseline,10814,Low
2026-09-01 11:47:43,192.168.1.20,192.168.1.20,UDP,53,Normal Traffic,0,2,3537,815,7,not_applicable,system,web-01,Low,False,baseline,3537,Low
2026-09-01 11:47:56,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,5,14376,937,13,not_applicable,system,workstation-07,High,True,baseline,14376,High
2026-09-01 11:48:17,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,1071,293,4,success,morgan.lee,auth-01,Low,False,baseline,1071,Low
2026-09-01 11:48:31,192.168.1.30,192.168.1.20,TCP,443,Data Transfer,0,3,8747,1091,7,not_applicable,system,web-01,Low,False,baseline,8747,Low
2026-09-01 11:49:07,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,5,10317,704,11,not_applicable,system,web-01,High,True,baseline,10317,High
2026-09-01 11:50:01,192.168.1.20,192.168.1.20,TCP,443,Normal Traffic,0,3,3923,360,6,not_applicable,system,web-01,Low,False,baseline,3923,Low
2026-09-01 11:50:47,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,440,656,5,success,priya.shah,auth-01,Low,False,baseline,440,Low
2026-09-01 11:51:20,192.168.1.30,192.168.1.20,UDP,443,Normal Traffic,0,3,4669,640,7,not_applicable,system,web-01,Low,False,baseline,4669,Low
2026-09-01 11:51:52,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,4,9375,784,2,not_applicable,system,web-01,Low,False,baseline,9375,Low
2026-09-01 11:52:19,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,2,7146,1345,4,not_applicable,system,web-01,Low,False,baseline,7146,Low
2026-09-01 11:52:50,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,1464,777,3,success,priya.shah,auth-01,Low,False,baseline,1464,Low
2026-09-01 11:53:25,192.168.1.20,192.168.1.20,TCP,53,Normal Traffic,0,1,3059,100,5,not_applicable,system,web-01,Low,False,baseline,3059,Low
2026-09-01 11:53:53,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,10,14223,422,13,not_applicable,system,web-01,High,True,baseline,14223,High
2026-09-01 11:54:27,192.168.1.60,192.168.1.20,TCP,443,Normal Traffic,0,3,1086,541,5,not_applicable,system,web-01,Low,False,baseline,1086,Low
2026-09-01 11:54:44,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,2,1661,935,2,not_applicable,system,web-01,Low,False,baseline,1661,Low
2026-09-01 11:55:02,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,7,11440,1229,12,not_applicable,system,workstation-07,High,True,baseline,11440,High
2026-09-01 11:55:49,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,5,23962,900,11,not_applicable,system,workstation-07,High,True,baseline,23962,High
2026-09-01 11:56:08,192.168.1.50,192.168.1.20,UDP,80,Normal Traffic,0,3,4969,109,7,not_applicable,system,web-01,Low,False,baseline,4969,Low
2026-09-01 11:56:21,192.168.1.50,192.168.1.20,UDP,443,Normal Traffic,0,3,2189,1126,3,not_applicable,system,web-01,Low,False,baseline,2189,Low
2026-09-01 11:56:38,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,1134,699,2,success,alex.chen,auth-01,Low,False,baseline,1134,Low
2026-09-01 11:57:30,192.168.1.30,192.168.1.20,UDP,80,Normal Traffic,0,3,4620,1096,5,not_applicable,system,web-01,Low,False,baseline,4620,Low
2026-09-01 11:58:15,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,2,2872,188,4,not_applicable,system,web-01,Low,False,baseline,2872,Low
2026-09-01 11:58:31,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,3,6125,985,7,not_applicable,system,web-01,Low,False,baseline,6125,Low
2026-09-01 11:59:14,192.168.1.60,192.168.1.20,TCP,53,Normal Traffic,0,2,897,573,2,not_applicable,system,web-01,Low,False,baseline,897,Low
2026-09-01 11:59:47,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,4,13013,773,15,not_applicable,system,workstation-07,High,True,baseline,13013,High
2026-09-01 12:00:41,192.168.1.50,192.168.1.20,TCP,443,Normal Traffic,0,1,826,294,2,not_applicable,system,web-01,Low,False,baseline,826,Low
2026-09-01 12:01:19,192.168.1.60,192.168.1.20,UDP,53,Normal Traffic,0,1,558,1115,5,not_applicable,system,web-01,Low,False,baseline,558,Low
2026-09-01 12:02:04,192.168.1.20,192.168.1.20,UDP,53,Normal Traffic,0,1,2739,767,2,not_applicable,system,web-01,Low,False,baseline,2739,Low
2026-09-01 12:02:32,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,820,243,3,success,morgan.lee,auth-01,Low,False,baseline,820,Low
2026-09-01 12:03:09,192.168.1.60,192.168.1.20,TCP,80,Normal Traffic,0,1,3091,1094,3,not_applicable,system,web-01,Low,False,baseline,3091,Low
2026-09-01 12:03:42,192.168.1.50,192.168.1.20,UDP,53,Normal Traffic,0,3,3401,255,6,not_applicable,system,web-01,Low,False,baseline,3401,Low
2026-09-01 12:03:59,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,9,18869,1091,11,not_applicable,system,workstation-07,High,True,baseline,18869,High
2026-09-01 12:04:50,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,10,7917,913,10,not_applicable,system,web-01,High,True,baseline,7917,High
2026-09-01 12:05:02,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,1182,415,1,success,alex.chen,auth-01,Low,False,baseline,1182,Low
2026-09-01 12:05:30,192.168.1.50,192.168.1.20,TCP,443,Data Transfer,0,1,8104,1142,8,not_applicable,system,web-01,Low,False,baseline,8104,Low
2026-09-01 12:06:02,192.168.1.60,192.168.1.20,UDP,53,Normal Traffic,0,1,4364,622,5,not_applicable,system,web-01,Low,False,baseline,4364,Low
2026-09-01 12:06:38,192.168.1.50,192.168.1.20,TCP,53,Normal Traffic,0,3,1350,732,4,not_applicable,system,web-01,Low,False,baseline,1350,Low
2026-09-01 12:06:53,192.168.1.30,192.168.1.20,TCP,53,Normal Traffic,0,3,2966,1118,4,not_applicable,system,web-01,Low,False,baseline,2966,Low
2026-09-01 12:07:10,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,4,14679,1347,13,not_applicable,system,workstation-07,High,True,baseline,14679,High
2026-09-01 12:08:02,192.168.1.50,192.168.1.20,UDP,443,Normal Traffic,0,3,4859,315,7,not_applicable,system,web-01,Low,False,baseline,4859,Low
2026-09-01 12:08:20,192.168.1.60,192.168.1.20,UDP,443,Normal Traffic,0,1,613,1034,1,not_applicable,system,web-01,Low,False,baseline,613,Low
2026-09-01 12:08:56,192.168.1.60,192.168.1.20,TCP,443,Data Transfer,0,2,6172,1146,6,not_applicable,system,web-01,Low,False,baseline,6172,Low
2026-09-01 12:09:27,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,3,9088,752,7,not_applicable,system,web-01,Low,False,baseline,9088,Low
2026-09-01 12:10:09,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,8,14395,756,18,not_applicable,system,web-01,High,True,baseline,14395,High
2026-09-01 12:10:31,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,8,8513,958,17,not_applicable,system,workstation-07,High,True,baseline,8513,High
2026-09-01 12:10:47,192.168.1.30,192.168.1.20,UDP,80,Normal Traffic,0,2,4730,673,6,not_applicable,system,web-01,Low,False,baseline,4730,Low
2026-09-01 12:10:59,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,7,16320,839,16,not_applicable,system,workstation-07,High,True,baseline,16320,High
2026-09-01 12:11:43,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,3,6774,1348,2,not_applicable,system,web-01,Low,False,baseline,6774,Low
2026-09-01 12:12:03,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,3,11873,1079,3,not_applicable,system,web-01,Low,False,baseline,11873,Low
2026-09-01 12:12:32,192.168.1.20,192.168.1.20,TCP,443,Data Transfer,0,3,10576,937,4,not_applicable,system,web-01,Low,False,baseline,10576,Low
2026-09-01 12:12:43,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,1229,652,1,success,alex.chen,auth-01,Low,False,baseline,1229,Low
2026-09-01 12:13:15,192.168.1.30,192.168.1.20,UDP,443,Normal Traffic,0,2,1792,1027,1,not_applicable,system,web-01,Low,False,baseline,1792,Low
2026-09-01 12:13:43,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,7,12173,781,11,not_applicable,system,workstation-07,High,True,baseline,12173,High
2026-09-01 12:14:32,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,711,284,2,success,alex.chen,auth-01,Low,False,baseline,711,Low
2026-09-01 12:14:48,192.168.1.50,192.168.1.20,TCP,80,Normal Traffic,0,1,2437,253,2,not_applicable,system,web-01,Low,False,baseline,2437,Low
2026-09-01 12:15:16,192.168.1.50,192.168.1.20,UDP,80,Normal Traffic,0,1,1614,568,1,not_applicable,system,web-01,Low,False,baseline,1614,Low
2026-09-01 12:15:56,192.168.1.50,192.168.1.20,TCP,53,Normal Traffic,0,2,3870,219,3,not_applicable,system,web-01,Low,False,baseline,3870,Low
2026-09-01 12:16:04,192.168.1.30,192.168.1.20,TCP,80,Normal Traffic,0,1,2152,941,6,not_applicable,system,web-01,Low,False,baseline,2152,Low
2026-09-01 12:16:12,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,6,12715,501,10,not_applicable,system,web-01,High,True,baseline,12715,High
2026-09-01 12:16:49,45.142.212.55,192.168.1.20,TCP,3389,Suspicious Connection,0,10,10476,916,11,not_applicable,system,web-01,High,True,baseline,10476,High
2026-09-01 12:17:01,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,7,5289,1085,19,not_applicable,system,web-01,High,True,baseline,5289,High
2026-09-01 12:17:20,185.220.101.10,192.168.1.50,TCP,445,Malware Activity,0,8,25326,1051,14,not_applicable,system,workstation-07,High,True,baseline,25326,High
2026-09-01 12:17:40,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,8,8931,956,12,not_applicable,system,workstation-07,High,True,baseline,8931,High
2026-09-01 12:18:33,192.168.1.50,192.168.1.30,TCP,443,Login Attempt,0,1,561,676,2,success,alex.chen,auth-01,Low,False,baseline,561,Low
2026-09-01 12:19:27,192.168.1.20,192.168.1.20,TCP,80,Normal Traffic,0,1,4260,663,3,not_applicable,system,web-01,Low,False,baseline,4260,Low
2026-09-01 12:19:35,192.168.1.30,192.168.1.20,UDP,53,Normal Traffic,0,2,387,244,2,not_applicable,system,web-01,Low,False,baseline,387,Low
2026-09-01 12:19:45,91.108.4.100,192.168.1.50,TCP,445,Malware Activity,0,5,25352,1052,8,not_applicable,system,workstation-07,High,True,baseline,25352,High
2026-09-01 12:19:57,192.168.1.50,192.168.1.20,TCP,443,Normal Traffic,0,3,2661,1185,7,not_applicable,system,web-01,Low,False,baseline,2661,Low
2026-09-01 12:20:50,45.142.212.55,192.168.1.50,TCP,445,Malware Activity,0,8,26909,814,12,not_applicable,system,workstation-07,High,True,baseline,26909,High
2026-09-01 12:21:04,192.168.1.30,192.168.1.20,UDP,443,Normal Traffic,0,2,1847,683,7,not_applicable,system,web-01,Low,False,baseline,1847,Low
2026-09-01 12:21:57,192.168.1.20,192.168.1.20,UDP,53,Normal Traffic,0,1,446,543,3,not_applicable,system,web-01,Low,False,baseline,446,Low
2026-09-01 12:22:31,91.108.4.100,192.168.1.20,TCP,3389,Suspicious Connection,0,8,7357,754,20,not_applicable,system,web-01,High,True,baseline,7357,High
2026-09-01 12:22:56,192.168.1.30,192.168.1.30,TCP,443,Login Attempt,0,1,790,440,2,success,alex.chen,auth-01,Low,False,baseline,790,Low
